MAG_name	Gene_name	Gene_1	Gene_2	S10_SRF_TPM	S25_SRF_TPM	S25_BML_TPM	S26_BML_TPM
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-1_105041_106498_+	  Peptidase family M20/M25/M40	MER0047723 - Pep581 peptidase	10.64369745	0	0	0
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-20_32768_33472_+	  Peptidase family S51	MER0002251 - alpha-aspartyl dipeptidase	8.478724096	0.356579574	0	0
FRAM_WSC20_S10_SRF_bin_51_1	FRAM_WSC20_S10_SRF_bin_51_1-read-6_31237_32283_+	  M42 glutamyl aminopeptidase	MER0004410 - PhTET2 aminopeptidase	0	1.800777933	0.594376731	0.604306566
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-1_349513_350826_+	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	0.299939811	0	0	0.900221226
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_247523_249556_-	  Peptidase family M3	MER0001161 - oligopeptidase A	0	0	0	0.162295492
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_280451_281578_-	  Peptidase family M20/M25/M40	MER0001272 - DapE peptidase	0	2.610671878	0	0
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_287670_288452_-	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	1.61490582	2.843658668	0	0
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-5_32852_33715_+	  Bacterial Peptidase A24 N-terminal domain	MER0000870 - type 4 prepilin peptidase 1	1.121389553	0.083131151	0	0
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-10_22680_23990_+	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	6.814193228	2.972176423	0	1.38489677
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-28_12038_13117_+	  Peptidase family S49 N-terminal	MER0001300 - sohB peptidase	2.767361337	1.862137773	0	0
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-46_3_698_-	  Trypsin-like peptidase domain	MER0003850 - HtrA peptidase	18.04971846	0.361190516	0	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-1_143830_144612_-	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0.188755226	0	0	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-3_51709_52590_-	  Peptidase family M48	MER0002637 - HtpX peptidase	0	2.341244649	0	0.810925433
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-3_210496_211554_+	  Peptidase family S49 N-terminal	MER0001300 - sohB peptidase	2.481088519	0	0	0.025976474
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-4_36527_38533_+	  Peptidase family M3	MER0001158 - peptidyl-dipeptidase Dcp	4.672044518	1.189931088	0	0.09594599
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-6_170418_172469_+	  Peptidase family M13	MER0004775 - Zmp1 peptidase	4.569587401	0	0	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-9_97963_98709_+	  Metallopeptidase family M24	MER0013450 - methionyl aminopeptidase 1	0	0	0	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-12_46156_48474_-	"  Cytosol aminopeptidase family, catalytic domain"	MER0001236 - PepA aminopeptidase	0.545265743	0.991121195	0	0.118624777
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-9_42181_42984_-	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0.183825052	0	0	0
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-32_31528_32202_-	  D-ala-D-ala dipeptidase	MER0001602 - vanX D-Ala-D-Ala dipeptidase	1.11910876	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-29_27656_28721_+	  M42 glutamyl aminopeptidase	MER0004410 - PhTET2 aminopeptidase	0	1.516012727	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-44_1370_2176_+	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-68_12252_13760_-	"  Cytosol aminopeptidase family, catalytic domain"	MER0035089 - leucyl aminopeptidase	0.370005273	0	0	0.665395383
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-7_362162_363451_+	  Peptidase family M20/M25/M40	MER0002007 - carboxypeptidase Ss1	0.585580165	0.236633787	0	0
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-15_3_626_+	  PmbA/TldA metallopeptidase C-terminal domain	MER0016301 - TldD peptidase	107.4253178	48.91948477	2.991886717	76.37738977
FRAM_WSC20_S10_SRF_bin_88_1	FRAM_WSC20_S10_SRF_bin_88_1-read-3_35733_37235_+	"  Cytosol aminopeptidase family, catalytic domain"	MER0001236 - PepA aminopeptidase	0.076481658	0	0	0
FRAM_WSC20_S10_SRF_bin_88_1	FRAM_WSC20_S10_SRF_bin_88_1-read-8_201687_202592_-	  Bacterial Peptidase A24 N-terminal domain	MER0000870 - type 4 prepilin peptidase 1	3.896982888	0	0	0.622446203
FRAM_WSC20_S10_SRF_bin_88_1	FRAM_WSC20_S10_SRF_bin_88_1-read-10_110262_111044_+	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0	0	0	0
FRAM_WSC20_S10_SRF_bin_88_1	FRAM_WSC20_S10_SRF_bin_88_1-read-10_116332_117459_+	  Peptidase family M20/M25/M40	MER0001272 - DapE peptidase	1.222892899	2.069435025	0	2.511911207
FRAM_WSC20_S10_SRF_bin_88_1	FRAM_WSC20_S10_SRF_bin_88_1-read-13_4639_6138_-	  Carboxypeptidase Taq (M32) metallopeptidase	MER0069021 - TcMCP1 carboxypeptidase	1.48890122	6.667783326	0	0
FRAM_WSC20_S10_SRF_bin_88_1	FRAM_WSC20_S10_SRF_bin_88_1-read-23_4408_5154_-	  Metallopeptidase family M24	MER0013450 - methionyl aminopeptidase 1	0.043967081	1.682654614	0	0
FRAM_WSC20_S10_SRF_bin_88_1	FRAM_WSC20_S10_SRF_bin_88_1-read-31_646_1887_+	  Peptidase family M20/M25/M40	MER0002007 - carboxypeptidase Ss1	0.925538909	0.231321463	0	0.044298045
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-2_5526_7577_+	  Peptidase family M13	MER0004775 - Zmp1 peptidase	0	0	0.454906752	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-3_76946_77674_-	  Peptidase family M23	MER0069741 - Mername-AA292 peptidase	0	0	0.853652177	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-3_149063_150778_-	"  Cytosol aminopeptidase family, catalytic domain"	MER0001236 - PepA aminopeptidase	0	0	0.725305871	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-4_114122_116005_+	  Peptidase family S49	MER0001299 - signal peptide peptidase A	0	0	0.330314457	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-8_68356_69798_-	  PmbA/TldA metallopeptidase C-terminal domain	MER0016301 - TldD peptidase	0	0	0.862525901	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-9_63120_64325_-	  Membrane dipeptidase (Peptidase family M19)	MER0006319 - Caul_3875-type dipeptidase	0	0	0	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-13_103812_104639_-	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0	0	0.751585069	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-14_97885_99279_-	"  Cytosol aminopeptidase family, catalytic domain"	MER0002497 - PepB aminopeptidase	0	0	0	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-19_78892_80823_-	  Peptidase M61 N-terminal domain	MER0014496 - glycyl aminopeptidase	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-1_122782_123429_+	  Pyroglutamyl peptidase	MER0001424 - pyroglutamyl-peptidase I	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_41392_42606_+	  Trypsin-like peptidase domain	MER0004673 - Htra2 peptidase	0	0	0.512191306	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_222388_223698_-	  Peptidase family M20/M25/M40	MER0001266 - glutamate carboxypeptidase	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-6_191181_192652_-	  LD-carboxypeptidase C-terminal domain	MER0016172 - murein tetrapeptidase LD-carboxypeptidase	0	0	0.845533203	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-10_37241_39622_-	"  Cytosol aminopeptidase family, catalytic domain"	MER0001236 - PepA aminopeptidase	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-10_253055_254518_+	  PmbA/TldA metallopeptidase C-terminal domain	MER0016301 - TldD peptidase	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-13_161913_163796_+	  PmbA/TldA metallopeptidase C-terminal domain	MER0016222 - microcin-processing peptidase 1 homologue	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-13_280816_281709_+	"  Signal peptidase, peptidase S26 "	MER0000589 - signal peptidase I	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-14_167419_170493_-	  Peptidase family M3	MER0001161 - oligopeptidase A	0	0	0.202378028	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-16_42518_43342_+	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0	0	1.508636211	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-1_136504_137217_+	  D-ala-D-ala dipeptidase	MER0001602 - vanX D-Ala-D-Ala dipeptidase	0	0	5.665309302	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-1_497559_497771_+	"Probable glutamyl endopeptidase, chloroplastic "	MER0004925 - glutamyl endopeptidase C	0	0	0	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_11214_12509_-	"  Cytosol aminopeptidase family, catalytic domain"	MER0002497 - PepB aminopeptidase	0	0.013855192	19.44726366	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_238874_240925_-	  Peptidase family M3	MER0001161 - oligopeptidase A	0	0	6.368694533	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_797221_798543_+	  Metallopeptidase family M24	MER0001250 - Xaa-Pro dipeptidase	0	0.027144866	20.22633016	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_1001679_1002386_+	  Peptidase C39 family	MER0002031 - colicin V processing peptidase	0	0.355068643	0	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_1253230_1254579_+	  PmbA/TldA metallopeptidase C-terminal domain	MER0016222 - microcin-processing peptidase 1 homologue	0	0.29262165	8.758471338	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_1494972_1495871_-	  Bacterial Peptidase A24 N-terminal domain	MER0000870 - type 4 prepilin peptidase 1	0	0	2.420103922	0.305656509
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_1574703_1576214_-	"  Cytosol aminopeptidase family, catalytic domain"	MER0001236 - PepA aminopeptidase	0	0.320648724	10.90693094	0.03638768
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_1639603_1641126_+	"  Cytosol aminopeptidase family, catalytic domain"	MER0079520 - leucine aminopeptidase	0	0	11.43356184	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_1749788_1750723_+	"  Signal peptidase, peptidase S26 "	MER0000589 - signal peptidase I	0	0	20.94320702	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_2105717_2106526_-	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0	0	17.67060007	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_2112887_2114239_+	  Peptidase family M50	MER0004480 - RseP peptidase	0.424803889	0	10.11890142	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_2501319_2502644_-	  Peptidase family M20/M25/M40	MER0002007 - carboxypeptidase Ss1	0	0	1.877262254	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_2516122_2516580_+	  Prolyl oligopeptidase family	MER0079308 - prolyl oigopeptidase	0	0	2.033700775	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_2560298_2562163_-	  Peptidase family S49	MER0001299 - signal peptide peptidase A	0	1.202862308	21.34404929	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_2648963_2649826_-	  Peptidase family M48	MER0002637 - HtpX peptidase	0	0	18.36686013	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_2686151_2687872_+	"  Cytosol aminopeptidase family, catalytic domain"	MER0035089 - leucyl aminopeptidase	0	0.604800845	3.071809359	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_2794863_2795936_-	  Peptidase family S49 N-terminal	MER0001300 - sohB peptidase	0	1.92269812	6.08406014	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_3400195_3400698_+	Dipeptidyl carboxypeptidase 	MER0001158 - peptidyl-dipeptidase Dcp	0	0	4.321614147	0
FRAM_WSC20_S25_BML_bin_129_1	FRAM_WSC20_S25_BML_bin_129_1-read-2_3523497_3524825_-	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	0	0.63502441	5.384945845	0
FRAM_WSC20_S25_BML_bin_145_1	FRAM_WSC20_S25_BML_bin_145_1-read-2_312263_313087_-	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0	0	1.508636211	0
FRAM_WSC20_S25_BML_bin_145_1	FRAM_WSC20_S25_BML_bin_145_1-read-2_750481_751947_+	"  Cytosol aminopeptidase family, catalytic domain"	MER0001236 - PepA aminopeptidase	0	0	0.848415047	0
FRAM_WSC20_S25_BML_bin_145_1	FRAM_WSC20_S25_BML_bin_145_1-read-2_894791_895459_+	  Peptidase family M23	MER0003380 - YebA peptidase	0	0	0.465106455	0
FRAM_WSC20_S25_BML_bin_145_1	FRAM_WSC20_S25_BML_bin_145_1-read-2_1054716_1055861_-	  D-alanyl-D-alanine carboxypeptidase	MER0000449 - penicillin-binding protein 5-type peptidase	0	0	0.54303005	0
FRAM_WSC20_S25_BML_bin_145_1	FRAM_WSC20_S25_BML_bin_145_1-read-2_1386120_1388417_-	  Peptidase M61 N-terminal domain	MER0014496 - glycyl aminopeptidase	0	0	0	0
FRAM_WSC20_S25_BML_bin_145_1	FRAM_WSC20_S25_BML_bin_145_1-read-4_246484_247683_+	  Membrane dipeptidase (Peptidase family M19)	MER0006319 - Caul_3875-type dipeptidase	0	0	1.037187395	0
FRAM_WSC20_S25_BML_bin_150_1	FRAM_WSC20_S25_BML_bin_150_1-read-3_247257_247985_-	  Peptidase family S51	MER0002251 - alpha-aspartyl dipeptidase	0.743369346	0	0	9.131959908
FRAM_WSC20_S25_BML_bin_150_1	FRAM_WSC20_S25_BML_bin_150_1-read-5_72058_73314_+	Aminopeptidase T 	MER0001285 - aminopeptidase T	0	7.728220949	0	11.57701385
FRAM_WSC20_S25_BML_bin_150_1	FRAM_WSC20_S25_BML_bin_150_1-read-14_957_2423_-	  Carboxypeptidase Taq (M32) metallopeptidase	MER0001186 - carboxypeptidase Taq	1.74627534	0.538567454	0	14.45774041
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-1_33267_34769_-	  Aminopeptidase I zinc metalloprotease (M18)	MER0005460 - apeA putative peptidase	5.233530619	2.568603216	0	0.860230895
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-8_3895_4611_+	  D-ala-D-ala dipeptidase	MER0001602 - vanX D-Ala-D-Ala dipeptidase	0	0	0	0.767338517
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-12_3476_5602_-	  Peptidase family M3	MER0001158 - peptidyl-dipeptidase Dcp	1.23529513	1.722186657	0.292577545	0.543197746
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-33_17253_18755_+	"  Cytosol aminopeptidase family, catalytic domain"	MER0001236 - PepA aminopeptidase	1.912041458	2.293822407	0	0.640597475
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-38_2_1153_+	  Peptidase family M41	MER0001620 - FtsH peptidase	2.42334183	0.062348363	0.270100884	0.310432392
FRAM_WSC20_S25_SRF_bin_39_1	FRAM_WSC20_S25_SRF_bin_39_1-read-62_14327_15661_+	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	1.41460377	2.582483204	0	0.020606057
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-1_17916_18947_-	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0	0	1.206031855	1.106227774
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-14_40727_42172_+	  PmbA/TldA metallopeptidase C-terminal domain	MER0016301 - TldD peptidase	0	1.303882777	0	1.008285996
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-14_42701_44032_+	  PmbA/TldA metallopeptidase C-terminal domain	MER0016222 - microcin-processing peptidase 1 homologue	0	1.024535261	0	1.197843077
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-16_5147_6478_+	  Peptidase family M20/M25/M40	MER0002007 - carboxypeptidase Ss1	0	0.107845817	0	4.646805041
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-33_9212_9754_+	  Signal peptidase (SPase) II	MER0001313 - signal peptidase II	4.596867596	0	1.14606342	0.0506613
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-43_2_1240_-	"  Cytosol aminopeptidase family, catalytic domain"	MER0001236 - PepA aminopeptidase	0	2.710115766	0.502269925	0.199823868
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-48_15849_17213_-	  Metallopeptidase family M24	MER0001250 - Xaa-Pro dipeptidase	0	1.499649415	0	4.242243641
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-64_5500_6288_-	"  Signal peptidase, peptidase S26 "	MER0000589 - signal peptidase I	0	0.091033351	0	0.836778277
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-78_1_1194_+	  Peptidase family S49	MER0001299 - signal peptide peptidase A	0	3.143109432	0	1.128932333
FRAM_WSC20_S25_SRF_bin_4_1	FRAM_WSC20_S25_SRF_bin_4_1-read-83_26947_27870_-	  Bacterial Peptidase A24 N-terminal domain	MER0000870 - type 4 prepilin peptidase 1	0	1.98219211	0	1.369499944
FRAM_WSC20_S25_SRF_bin_42_1	FRAM_WSC20_S25_SRF_bin_42_1-read-5_24639_25631_+	  Trypsin-like peptidase domain	MER0003850 - HtrA peptidase	0.016537467	4.810053765	0	1.592922896
FRAM_WSC20_S25_SRF_bin_42_1	FRAM_WSC20_S25_SRF_bin_42_1-read-5_80227_81744_+	"  Cytosol aminopeptidase family, catalytic domain"	MER0001236 - PepA aminopeptidase	3.115580326	13.43767405	1.229866477	3.0716667
FRAM_WSC20_S25_SRF_bin_42_1	FRAM_WSC20_S25_SRF_bin_42_1-read-13_29967_31262_-	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	1.393817523	9.934172495	1.200448374	3.990515539
FRAM_WSC20_S25_SRF_bin_42_1	FRAM_WSC20_S25_SRF_bin_42_1-read-18_7156_8433_-	  Peptidase family M20/M25/M40	MER0002007 - carboxypeptidase Ss1	3.893408846	14.75285208	0.973884878	2.023359991
FRAM_WSC20_S25_SRF_bin_49_1	FRAM_WSC20_S25_SRF_bin_49_1-read-5_4284_5801_-	"  Cytosol aminopeptidase family, catalytic domain"	MER0001236 - PepA aminopeptidase	2.163597449	12.869885	0.409955492	7.991769997
FRAM_WSC20_S25_SRF_bin_49_1	FRAM_WSC20_S25_SRF_bin_49_1-read-5_61330_62319_-	  Trypsin-like peptidase domain	MER0003850 - HtrA peptidase	0	14.11113494	0	10.10055829
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-1_12005_13246_+	  Peptidase family M20/M25/M40	MER0001421 - peptidase T	13.32776028	2.501163313	0	0.686619695
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-2_44096_44798_+	  Peptidase family S51	MER0002251 - alpha-aspartyl dipeptidase	13.15137939	2.733040046	0	0.215220444
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-17_1063_3120_-	  Peptidase family M13	MER0004775 - Zmp1 peptidase	12.12876144	7.9747737	0	2.09860373
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-31_36514_37974_+	  Peptidase family M20/M25/M40	MER0047723 - Pep581 peptidase	11.65592588	5.137402686	0	3.125604551
FRAM_WSC20_S25_SRF_bin_51_1	FRAM_WSC20_S25_SRF_bin_51_1-read-32_11375_12643_-	  Peptidase family M20/M25/M40	MER0002007 - carboxypeptidase Ss1	11.73718369	2.773396684	0	1.885965696
FRAM_WSC20_S25_SRF_bin_6_1	FRAM_WSC20_S25_SRF_bin_6_1-read-15_8137_10494_+	  Peptidase S46	MER0014366 - dipeptidyl-peptidase 7	0	6.960171448	0.263915368	0.297490114
FRAM_WSC20_S25_SRF_bin_6_1	FRAM_WSC20_S25_SRF_bin_6_1-read-35_4950_6386_+	"  Cytosol aminopeptidase family, catalytic domain"	MER0003825 - aminopeptidase A/I	1.554176639	8.322139735	0	0.019143414
FRAM_WSC20_S25_SRF_bin_6_1	FRAM_WSC20_S25_SRF_bin_6_1-read-54_45409_46698_+	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	0.789260223	0.528946112	0	3.017469493
FRAM_WSC20_S25_SRF_bin_6_1	FRAM_WSC20_S25_SRF_bin_6_1-read-63_6973_8649_+	  Zinc carboxypeptidase	MER0013471 - CPG70 carboxypeptidase	0	2.773219492	0	0
FRAM_WSC20_S25_SRF_bin_6_1	FRAM_WSC20_S25_SRF_bin_6_1-read-77_26796_27716_+	  M42 glutamyl aminopeptidase	MER0072098 - FrvX putative peptidase	0	5.342056478	0	0.776586571
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-2_274289_275518_+	  Peptidase family M20/M25/M40	MER0001272 - DapE peptidase	0	7.44530695	0.505945071	1.722113504
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-2_295279_296358_-	  Peptidase family S49 N-terminal	MER0001300 - sohB peptidase	0.258489795	5.320393638	0.57621522	0.407542012
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-5_79498_81036_-	"  Cytosol aminopeptidase family, catalytic domain"	MER0001236 - PepA aminopeptidase	0	0.513371316	0.808723115	1.581906496
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-9_50433_51743_+	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	2.091857112	5.464969552	0.474685307	0.18884956
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-14_44223_45536_-	  Aminopeptidase I zinc metalloprotease (M18)	MER0003374 - aspartyl aminopeptidase	4.949006877	5.479823242	0.236800775	2.407568395
FRAM_WSC20_S25_SRF_bin_75_1	FRAM_WSC20_S25_SRF_bin_75_1-read-14_122988_123863_+	  Bacterial Peptidase A24 N-terminal domain	MER0000870 - type 4 prepilin peptidase 1	1.087281814	9.613605113	0	4.160906249
FRAM_WSC20_S26_BML_bin_30_1	FRAM_WSC20_S26_BML_bin_30_1-read-2_11661_12491_+	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	1.047353003	0.043216194	4.493230593	4.171052727
FRAM_WSC20_S26_BML_bin_30_1	FRAM_WSC20_S26_BML_bin_30_1-read-8_136307_137728_-	  PmbA/TldA metallopeptidase C-terminal domain	MER0016301 - TldD peptidase	1.016251764	0	0	3.008201722
FRAM_WSC20_S26_BML_bin_49_1	FRAM_WSC20_S26_BML_bin_49_1-read-9_478_1530_-	  Metallopeptidase family M24	MER0005462 - leucine aminopeptidase	18.58943203	15.48370969	0	15.55713259
FRAM_WSC20_S26_BML_bin_49_1	FRAM_WSC20_S26_BML_bin_49_1-read-35_15488_16984_-	  Carboxypeptidase Taq (M32) metallopeptidase	MER0001186 - carboxypeptidase Taq	14.07417973	2.710841848	0	12.30282764
FRAM_WSC20_S26_BML_bin_59_1	FRAM_WSC20_S26_BML_bin_59_1-read-1_211025_211831_-	  Metallopeptidase family M24	MER0001243 - methionyl aminopeptidase 1	0	3.293106099	0	0.187484476
FRAM_WSC20_S26_BML_bin_59_1	FRAM_WSC20_S26_BML_bin_59_1-read-6_498526_499815_-	  Metallopeptidase family M24	MER0001244 - aminopeptidase P	0	0.111357076	0.482412742	0
