MAG_name	Gene_name	Gene	S10_SRF_TPM	S25_SRF_TPM	S25_BML_TPM	S26_BML_TPM
FRAM_WSC20_S10_SRF_bin_26_1	FRAM_WSC20_S10_SRF_bin_26_1-read-3_88582_90918_+	GH65	5.6636259893	0.4763767089	0	0.9063755283
FRAM_WSC20_S10_SRF_bin_26_1	FRAM_WSC20_S10_SRF_bin_26_1-read-3_90958_93252_+	GH13	0.9230500645	0	0	0
FRAM_WSC20_S10_SRF_bin_26_1	FRAM_WSC20_S10_SRF_bin_26_1-read-3_93289_94632_+	GH13	1.4295680375	0.0267207270	0	2.2617217152
FRAM_WSC20_S10_SRF_bin_26_1	FRAM_WSC20_S10_SRF_bin_26_1-read-4_52756_53919_+	GH16_3	3.0050026525	0	0	0
FRAM_WSC20_S10_SRF_bin_26_1	FRAM_WSC20_S10_SRF_bin_26_1-read-4_58219_61013_+	CBM6	1.7626158823	0	0	2.1210046506
FRAM_WSC20_S10_SRF_bin_26_1	FRAM_WSC20_S10_SRF_bin_26_1-read-4_61183_63414_+	GH3	1.0815369989	0	0	0.6655423993
FRAM_WSC20_S10_SRF_bin_26_1	FRAM_WSC20_S10_SRF_bin_26_1-read-6_17315_19147_-	GH13	3.1087460495	0.0195922843	0	0.6978573331
FRAM_WSC20_S10_SRF_bin_26_1	FRAM_WSC20_S10_SRF_bin_26_1-read-6_167679_169031_-	GH171	0.6432744610	0	0	0
FRAM_WSC20_S10_SRF_bin_26_1	FRAM_WSC20_S10_SRF_bin_26_1-read-13_29817_30881_+	GH53	1.0947803091	0	0	0
FRAM_WSC20_S10_SRF_bin_26_1	FRAM_WSC20_S10_SRF_bin_26_1-read-16_2171_5104_-	GH92	4.9533771654	0	0	0.7078854741
FRAM_WSC20_S10_SRF_bin_26_1	FRAM_WSC20_S10_SRF_bin_26_1-read-16_49135_49746_-	GH16_3	3.3004406377	0	0	0
FRAM_WSC20_S10_SRF_bin_26_1	FRAM_WSC20_S10_SRF_bin_26_1-read-25_16926_19538_+	GH2	1.5648696726	0	0	1.9792224025
FRAM_WSC20_S10_SRF_bin_34_1	FRAM_WSC20_S10_SRF_bin_34_1-read-1_23060_25381_-	PL15_1	1.5841782250	0	0	0
FRAM_WSC20_S10_SRF_bin_34_1	FRAM_WSC20_S10_SRF_bin_34_1-read-1_39175_40716_-	GH102	1.9595289579	0	0	0
FRAM_WSC20_S10_SRF_bin_34_1	FRAM_WSC20_S10_SRF_bin_34_1-read-2_61372_62289_-	CE11	0	0	0	0
FRAM_WSC20_S10_SRF_bin_34_1	FRAM_WSC20_S10_SRF_bin_34_1-read-4_76005_78417_+	GH43_11	0.0952771923	0	0	0
FRAM_WSC20_S10_SRF_bin_34_1	FRAM_WSC20_S10_SRF_bin_34_1-read-5_48252_49082_+	GH23	0	0	0	0
FRAM_WSC20_S10_SRF_bin_34_1	FRAM_WSC20_S10_SRF_bin_34_1-read-6_16604_16918_+	GH108	0	0	0	0
FRAM_WSC20_S10_SRF_bin_34_1	FRAM_WSC20_S10_SRF_bin_34_1-read-9_2621_3946_-	GH1	2.9846386255	0	0	0
FRAM_WSC20_S10_SRF_bin_34_1	FRAM_WSC20_S10_SRF_bin_34_1-read-9_8954_10618_+	GH13_23	0.0789030853	0	0	0
FRAM_WSC20_S10_SRF_bin_34_1	FRAM_WSC20_S10_SRF_bin_34_1-read-13_87113_89075_+	GH23	0	0	0	0
FRAM_WSC20_S10_SRF_bin_34_1	FRAM_WSC20_S10_SRF_bin_34_1-read-13_109105_110265_-	GH103	0	0	0	0
FRAM_WSC20_S10_SRF_bin_34_1	FRAM_WSC20_S10_SRF_bin_34_1-read-13_166835_168916_-	GH36	2.0034164158	0	0	0
FRAM_WSC20_S10_SRF_bin_34_1	FRAM_WSC20_S10_SRF_bin_34_1-read-14_1943_3878_-	CE9	1.3741302433	0	0	0
FRAM_WSC20_S10_SRF_bin_34_1	FRAM_WSC20_S10_SRF_bin_34_1-read-14_71461_72036_-	GH23	0	0	0	0
FRAM_WSC20_S10_SRF_bin_34_1	FRAM_WSC20_S10_SRF_bin_34_1-read-17_196596_198977_-	GH2	0.7307727504	0	0	0
FRAM_WSC20_S10_SRF_bin_34_1	FRAM_WSC20_S10_SRF_bin_34_1-read-26_76428_77344_+	CE7	0	0	0	0
FRAM_WSC20_S10_SRF_bin_34_1	FRAM_WSC20_S10_SRF_bin_34_1-read-26_79638_81257_+	CE9	0.3041056414	0	0	0
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-1_61975_64899_+	GH3	3.1439844774	1.2646166416	0	0.8605406340
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-4_117025_118698_+	GH13_31	5.6308592959	0.2574384018	0	0
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-4_120052_121476_+	GH13	6.9144019521	0.4032298336	0	0
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-4_137189_139609_-	GH3	4.7549008468	0.0148338113	0	0.2102098670
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-8_19163_20353_+	GH171	2.9782436620	0.0904600933	0	0
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-10_24492_25946_-	GH109	5.3384648062	1.4192287152	0	0
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-11_1937_5407_+	GH149	3.5672616813	3.5074591591	0	0.0158508129
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-11_5421_6701_+	GH17	3.7176380519	0.3924880552	0	0
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-11_6716_8209_+	GH30_1	4.3527409879	0.5047963843	0	0
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-11_9686_10525_+	GH17	3.0301954984	0.2778955605	0	0.7204760577
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-12_34391_35944_-	GH16_3	0.9510639751	1.2594850769	0	0
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-14_43570_44190_+	CE4	1.5337501915	0	0	0
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-14_128011_129093_-	CE2	3.2145903813	0.9616500966	0	0
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-14_150638_152813_+	GH3	2.4149565642	0.0082519892	0	0
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-15_75490_77217_-	PL7_5	7.7356872535	1.9743648265	0	0
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-17_19455_22430_-	GH92	3.1783944457	1.8101137628	0	0.6562987549
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-17_22418_24679_+	GH20	7.4630912317	0.8970226010	0	0.3040349894
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-28_30707_31843_+	GH130	8.4924910520	0.4106108546	0	2.0565279651
FRAM_WSC20_S10_SRF_bin_36_1	FRAM_WSC20_S10_SRF_bin_36_1-read-28_67965_68972_-	GH113	1.4336408809	0.6234836294	0	0
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-1_147170_148334_-	GH73	0.0281917676	0.7706578767	0	5.1594294042
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-2_207024_207995_+	CE4	0.7940536192	0	0	0.6792366874
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-4_54763_55677_+	CE11	8.7582424727	2.1783087066	0.6801228822	4.1940081690
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-13_39622_40617_-	GH103	3.6602594671	0.1261990961	0.6248116839	0.2761956410
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-17_35369_36517_+	CE9	6.4457691828	3.7194135678	0	1.4365057880
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-1_207733_208455_+	CE14	0	0	0	0
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-5_28286_31195_+	GH3	8.1262043561	2.8199457515	0	0.4443048228
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-5_32347_33729_+	GH109	8.9767235756	3.3497706146	0	1.1934527479
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-5_53205_54605_-	CE11	10.6313248431	0	0	0.0589059654
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-8_12410_13156_-	CE3	0.1538847824	3.0528162288	0	0
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-8_111822_114121_+	GH20	10.7526466010	3.2165249361	0	2.8286516526
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-9_169_891_+	CE14	12.3560267250	0	0	0.1141455844
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-9_21309_22361_+	GH10	6.3940160502	0	0	0.1567469279
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-9_22367_24703_+	GH3	16.3163021675	2.7045903472	0	3.2252843475
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-10_81223_82305_+	CE2	7.1115230604	1.2103527077	0	0.8382269923
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-10_97068_99293_-	GH92	11.3387960584	1.0163959544	0	1.2790612688
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-10_101512_102474_-	GH130	6.2071656154	1.6595153052	0	0
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-10_126444_127538_-	GH16_3	13.2573396333	1.6726443011	0	2.4368779237
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-18_7686_10889_-	CBM6	8.6208823965	4.7917168822	0	1.0388886974
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-20_2_532_+	GH125	9.0303912501	2.6714688392	0	0
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-28_2_1171_+	GH92	12.3373319447	1.1050048324	0	0.5407769011
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-28_1191_3524_+	GH92	13.4525703790	1.1924725457	0	0.9193267761
FRAM_WSC20_S10_SRF_bin_51_1	FRAM_WSC20_S10_SRF_bin_51_1-read-3_34167_35123_+	GH23	4.5644445489	2.5893138315	0	4.1105530565
FRAM_WSC20_S10_SRF_bin_51_1	FRAM_WSC20_S10_SRF_bin_51_1-read-9_14109_14717_-	CE4	1.8336221926	1.9460060473	0	0
FRAM_WSC20_S10_SRF_bin_51_1	FRAM_WSC20_S10_SRF_bin_51_1-read-13_73371_75797_-	GH2	2.1652020946	1.7164681575	0	0.0113346048
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-1_82008_84260_+	GH31	0	0.2072190598	0	0.2319896276
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-1_498223_498889_+	GH23	0.8863288859	0	0	0
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-3_110647_112098_+	GH23	0.0678582836	0	0	0
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-3_30889_33198_-	GH3	4.7772231669	1.1038089398	0.2693993235	0
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-7_30579_31607_-	GH3	5.7771205815	0	0	1.6574959398
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-13_14185_14943_+	GH73	16.4866125598	4.3767072167	0	0
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-25_21514_22974_-	GH23	1.2364048665	0.0491617482	0	0.9791050401
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-25_45160_46065_+	CE11	1.5225421517	0.7927738864	0.3434395349	3.1881390874
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-27_91158_93296_+	GH36	9.7194380877	2.2413930419	0	1.2925026306
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-32_18058_19374_+	PL22	8.1672107341	3.4358350712	0	0.3968660827
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-3_465960_467171_-	GH171	4.2815665553	2.3704724128	0	0.4312480453
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-4_5315_6088_-	GH73	2.6520840821	0	0	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-4_447274_448194_-	GH73	1.4799147501	2.6905247956	0.6756921142	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-6_263324_264250_+	CE11	0.9920339370	2.2082216312	0.3356593512	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-6_347890_349917_-	GH23	1.3603778989	0.1505214916	0	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-6_428706_430820_+	GH3	1.0093719162	2.2668272892	0	1.0925594376
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-7_111339_112328_+	GH103	0.0663503218	0	0.6285984214	0.1667217324
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-8_255407_258620_+	GH2	1.3488892421	0.8715579497	0	0.2910108645
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-8_261687_263483_-	GH2	3.0156719699	2.4081664858	0	0.1377750543
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-11_27946_28644_+	GH23	2.3728071077	0	0	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-12_50160_51126_+	GH103	4.2794928318	0.2228293095	0	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-12_64383_66143_-	GH2	0.4849112102	1.7334331911	0	0
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-2_30390_31779_-	CE11	1.9493390396	0.7750933177	0	0
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-3_3006_4205_+	GH171	0.3968578620	0.0598544284	0	0
FRAM_WSC20_S10_SRF_bin_73_1	FRAM_WSC20_S10_SRF_bin_73_1-read-23_12915_13556_-	CE4	2.4555820017	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-1_41033_42160_-	GH33	0.0291164976	0.0159187310	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-4_31373_35845_-	CBM38	0.6461480027	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-11_15904_17622_-	GH77	0.1241897384	0	0	0.3920724858
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-11_34099_35175_-	PL10_1	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-12_19047_21332_+	GH81	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-27_54835_57499_+	CBM32	0.0246479619	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-37_50251_52881_+	CBM6	1.2046328373	0	0	0.0313672587
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-37_76202_79175_+	CBM67	1.0546555432	1.7630288937	0	0.1248731200
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-37_107644_108813_+	GH33	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-38_10570_13479_-	GH33	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-38_49526_52078_+	CBM6	0	0	0	0.2801552024
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-39_35228_36325_-	GH26	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-53_24789_26024_+	CE15	0.0265723376	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-63_43029_44231_+	CE15	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-80_14697_16001_+	CE11	2.4286505707	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-80_29107_30342_-	CE15	1.4083338928	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-1_11320_12453_+	CE12	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-2_19013_21703_+	GH28	1.0130074209	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-2_45476_47528_-	GH171	0	0.0787174655	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-2_62351_64699_+	GH106	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-3_170726_171832_+	CE19	0	3.3414667358	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-3_206958_208286_+	PL42	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-3_383963_385466_-	GH1	0.0873494927	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-4_42232_43893_+	GH51	0.3359434161	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-6_293640_294965_-	CE15	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-7_136327_137745_+	GH165	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-7_189750_191663_-	GH20	2.0076692189	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-7_313377_314403_+	CE7	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-7_422503_424353_+	GH29	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-7_470885_472417_-	GH156	0.0428485444	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-11_19564_21606_-	PL33_1	0.8118414921	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-16_55978_57288_+	CE7	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-16_71450_72232_-	GH5_2	1.0905857485	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-16_87439_88605_-	GH158	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-16_89962_93450_-	GH149	2.0991918222	0	0	0
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-5_179465_180605_+	GH171	0.0287847583	0	0	0
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-7_3_2849_+	GH149	5.7911455760	4.8753923257	0	1.8600277570
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-7_2846_4144_+	GH17	11.8706548526	3.8013782486	0	0
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-7_5158_6645_+	GH30_1	5.7166955656	2.7755077696	0.2091103620	1.6083941317
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-8_27777_28805_+	GH18	2.6172590480	0.3664556842	0	1.4035247877
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-11_19877_21202_-	GH29	15.3566468696	13.4740172582	0.4693155635	2.0745916923
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-11_97414_99445_+	GH20	2.2143440307	1.2813324982	0	0
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-12_88434_90050_+	GH16_3	3.5341702000	7.1847523544	0.3848561764	1.4205372094
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-12_90074_93709_+	CBM6	10.8800567846	5.3681323182	0.0855765178	3.1322226451
FRAM_WSC20_S10_SRF_bin_85_1	FRAM_WSC20_S10_SRF_bin_85_1-read-13_18520_19468_+	GH33	17.7195211250	0	0	0
FRAM_WSC20_S10_SRF_bin_88_1	FRAM_WSC20_S10_SRF_bin_88_1-read-2_5650_6567_-	CE11	2.2718480270	0.3912054145	0	0
FRAM_WSC20_S10_SRF_bin_88_1	FRAM_WSC20_S10_SRF_bin_88_1-read-3_29121_30191_-	GH103	3.0359453950	2.4645941116	0	0
FRAM_WSC20_S10_SRF_bin_88_1	FRAM_WSC20_S10_SRF_bin_88_1-read-7_34152_35999_-	GH20	0.6664652856	0	1.0102474630	0
FRAM_WSC20_S10_SRF_bin_88_1	FRAM_WSC20_S10_SRF_bin_88_1-read-8_194214_195140_+	CE11	0	0	0	0
FRAM_WSC20_S10_SRF_bin_88_1	FRAM_WSC20_S10_SRF_bin_88_1-read-9_139064_141466_-	GH3	2.2619992653	0.3138434449	0	0
FRAM_WSC20_S10_SRF_bin_88_1	FRAM_WSC20_S10_SRF_bin_88_1-read-13_16669_17496_+	GH73	0.3569935791	0	0	0
FRAM_WSC20_S10_SRF_bin_88_1	FRAM_WSC20_S10_SRF_bin_88_1-read-14_46285_46942_+	GH23	0	0	0	0
FRAM_WSC20_S10_SRF_bin_88_1	FRAM_WSC20_S10_SRF_bin_88_1-read-14_90654_91859_+	GH171	0.5446668204	0	0	0
FRAM_WSC20_S10_SRF_bin_88_1	FRAM_WSC20_S10_SRF_bin_88_1-read-26_47583_49352_+	GH2	1.7163928575	0.8521647437	0	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-3_1145_2158_-	GH3	0	0	0	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-5_101187_102437_+	GH102	0	0	0.4974519882	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-6_18413_21334_-	GH2	0	0	0	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-6_22762_25662_+	GH31	0	0	0	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-6_25932_28265_+	GH146	0	0	0	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-6_28222_29409_+	GH62	0	0	0	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-8_84332_85759_-	GH43_26	0	0	0	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-8_85781_86812_-	GH43_5	0	0	0.6030159275	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-8_86876_88447_-	GH51	0	0	0	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-8_205817_207511_+	GH3	0	2.0975534209	0	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-8_212724_214667_+	GH3	0	0	0	0
FRAM_WSC20_S25_BML_bin_106_1	FRAM_WSC20_S25_BML_bin_106_1-read-16_194129_196216_+	GH23	0	0	1.7882541299	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-2_30614_32578_-	GH23	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-2_128249_129211_-	PL5	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-3_262113_264918_-	GH166	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-4_81041_85432_-	GH171	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-5_56930_58015_-	GH73	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-5_168023_169441_+	CBM32	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-5_465427_466218_-	GH135	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-5_495761_498583_-	GH13_26	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-5_498580_500856_-	GH77	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-6_181138_183126_+	GH15	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-10_458711_459472_-	GH23	0	0	0	0
FRAM_WSC20_S25_BML_bin_11_1	FRAM_WSC20_S25_BML_bin_11_1-read-10_481970_482887_-	CE11	0	0	3.0505511627	0
