MAG_name	Gene_name	Gene_1	Gene_2	S10_SRF_TPM	S25_SRF_TPM	S25_BML_TPM	S26_BML_TPM
FRAM_WSC20_S10_BML_bin_37_1	FRAM_WSC20_S10_BML_bin_37_1-read-21_26109_27695_+	  Sulfatase	A0Z6N1_S1_13 - Sulfatase	0	0	0.39213134	0.658692667
FRAM_WSC20_S10_BML_bin_37_1	FRAM_WSC20_S10_BML_bin_37_1-read-25_15693_17144_-	  Sulfatase	A0A059FBD4_S1_32 - Twin-arginine	0	0	0	1.667217324
FRAM_WSC20_S10_BML_bin_40_1	FRAM_WSC20_S10_BML_bin_40_1-read-7_31226_32554_-	  Sulfatase	A0A0R2TE30_S1_14 - Sulfatase	0.012356437	9.498343833	0	1.221246098
FRAM_WSC20_S10_BML_bin_40_1	FRAM_WSC20_S10_BML_bin_40_1-read-7_32607_34613_-	  Alkyl sulfatase dimerisation	A0A1E8CNV9_S3 - TPR_REGION	2.225562362	1.887785411	0	0.500289802
FRAM_WSC20_S10_BML_bin_40_1	FRAM_WSC20_S10_BML_bin_40_1-read-8_242816_244510_+	  Sulfatase	A0YAK5_S1_4	0.009688321	0.858090036	0	0.592378545
FRAM_WSC20_S10_BML_bin_40_1	FRAM_WSC20_S10_BML_bin_40_1-read-15_27996_29642_+	  Sulfatase	A0A225DFC5_S1_7 - Choline-sulfatase	2.791789495	1.591757113	0.188923023	0
FRAM_WSC20_S10_BML_bin_40_1	FRAM_WSC20_S10_BML_bin_40_1-read-15_29686_30690_+	  Sulfatase-modifying factor enzyme 1	W7WAA7_S1_4 - Arylsulfatase	0	3.537664725	0.309608178	0
FRAM_WSC20_S10_BML_bin_46_1	FRAM_WSC20_S10_BML_bin_46_1-read-4_30959_32452_+	  Sulfatase	Q1YP24_S1_14 - Arylsulfatase	9.452922348	0	0	0
FRAM_WSC20_S10_BML_bin_46_1	FRAM_WSC20_S10_BML_bin_46_1-read-7_147180_148150_+	  Sulfatase-modifying factor enzyme 1	W7WAA7_S1_4 - Arylsulfatase	3.906708312	5.62175476	1.281796987	0
FRAM_WSC20_S10_BML_bin_46_1	FRAM_WSC20_S10_BML_bin_46_1-read-10_227020_228447_-	  Sulfatase	"B7S1F0_S1_13 - Sulfatase,"	4.50791892	0	0	0.33712115
FRAM_WSC20_S10_BML_bin_46_1	FRAM_WSC20_S10_BML_bin_46_1-read-14_9632_11467_+	  Sulfatase	A0Z5F5_S1_4	8.345016572	1.163836108	0	0.007491581
FRAM_WSC20_S10_BML_bin_50_1	FRAM_WSC20_S10_BML_bin_50_1-read-1_490806_492584_-	  Sulfatase	A0Z218_S1_4	0.018461725	2.301316978	0	0.603065963
FRAM_WSC20_S10_BML_bin_50_1	FRAM_WSC20_S10_BML_bin_50_1-read-2_57370_59034_+	  Sulfatase	A0YE36_S1_41 - Sulfatase	0	0.010784582	0	0
FRAM_WSC20_S10_BML_bin_50_1	FRAM_WSC20_S10_BML_bin_50_1-read-2_143011_144549_+	  Sulfatase	A7HWE6_S1_68 - Sulfatase	0	4.620341843	0	0
FRAM_WSC20_S10_BML_bin_50_1	FRAM_WSC20_S10_BML_bin_50_1-read-3_51476_52888_-	  Sulfatase	A0A0S8HDW8_S1_27 - Uncharacterized	0	0.190619199	0	0.019468568
FRAM_WSC20_S10_BML_bin_50_1	FRAM_WSC20_S10_BML_bin_50_1-read-3_68117_69682_-	  Sulfatase	A0A6C7EBJ3_ - Putative	0	1.054905635	0	0
FRAM_WSC20_S10_BML_bin_50_1	FRAM_WSC20_S10_BML_bin_50_1-read-4_25664_27199_+	  Sulfatase	A7HXW1_S1_64 - Sulfatase	0.032073642	0	0	2.61479592
FRAM_WSC20_S10_BML_bin_50_1	FRAM_WSC20_S10_BML_bin_50_1-read-5_199216_200754_+	  Sulfatase	A9CV66_S1_0 - Phosphonate	0	0.070005179	0	0.920544458
FRAM_WSC20_S10_BML_bin_50_1	FRAM_WSC20_S10_BML_bin_50_1-read-6_291084_292751_+	  Sulfatase	A0A165U766_S1_41 - Sulfatase	0	0	0	0.016492258
FRAM_WSC20_S10_BML_bin_50_1	FRAM_WSC20_S10_BML_bin_50_1-read-7_12875_15060_-	  Sulfatase	A0Z5F5_S1_4 - Arylsulfatase	0	0.254641438	0	0
FRAM_WSC20_S10_BML_bin_50_1	FRAM_WSC20_S10_BML_bin_50_1-read-10_6193_8701_+	  Sulfatase	A0A0R2R1L1_S1_4 - Arylsulfatase	0.242169419	0.114508273	0	0.06578498
FRAM_WSC20_S10_BML_bin_54_1	FRAM_WSC20_S10_BML_bin_54_1-read-1_52617_54074_+	  Sulfatase	A0A2D9RU20_S1_36 - Acetylglucosamine-6-sulfatase	1.779581161	3.39914038	0.426826089	1.160362674
FRAM_WSC20_S10_BML_bin_54_1	FRAM_WSC20_S10_BML_bin_54_1-read-1_58870_60253_+	  Sulfatase	A0A1D7XRE0_S1_16 - Sulfatase	0.272904051	6.357370649	0.449647715	3.975301422
FRAM_WSC20_S10_BML_bin_54_1	FRAM_WSC20_S10_BML_bin_54_1-read-1_60779_62401_+	  Sulfatase	A0A0R2THW6_S1_11 - Sulfatase	6.13157918	9.061141752	0	2.694975138
FRAM_WSC20_S10_BML_bin_54_1	FRAM_WSC20_S10_BML_bin_54_1-read-1_62414_63967_-	  Sulfatase	A0A368D9R1_S1_7 - DUF4976	2.229716653	7.672459551	0	3.097870027
FRAM_WSC20_S10_BML_bin_54_1	FRAM_WSC20_S10_BML_bin_54_1-read-1_64054_65460_+	  Sulfatase	A4AQQ8_S1_8	3.12794374	2.156801365	0	0.078206356
FRAM_WSC20_S10_BML_bin_54_1	FRAM_WSC20_S10_BML_bin_54_1-read-1_74788_76173_+	  Sulfatase	"A0A1B2Z158_S1_7 - Iduronate-2-sulfatase,"	3.495240164	5.739288267	0	3.274891171
FRAM_WSC20_S10_BML_bin_54_1	FRAM_WSC20_S10_BML_bin_54_1-read-2_21556_22572_+	  Sulfatase-modifying factor enzyme 1	W7WAA7_S1_4 - Arylsulfatase	8.73563639	2.348271086	0	1.622954917
FRAM_WSC20_S10_BML_bin_54_1	FRAM_WSC20_S10_BML_bin_54_1-read-2_24978_26510_+	  Sulfatase	A0A0R2TSU5_S1_20 - N-acetylgalactosamine-6-sulfatase	3.931353948	10.84641893	0	0.915175067
FRAM_WSC20_S10_BML_bin_54_1	FRAM_WSC20_S10_BML_bin_54_1-read-5_2345_4003_-	  Sulfatase	A7HS69_S1_41 - Sulfatase	2.286566468	1.407066129	0	1.177302649
FRAM_WSC20_S10_BML_bin_54_1	FRAM_WSC20_S10_BML_bin_54_1-read-12_44055_45518_+	  Sulfatase	A0A0R2TY79_S1_14 - Arylsulfatase	0.201906205	6.525113918	0	1.268349245
FRAM_WSC20_S10_BML_bin_54_1	FRAM_WSC20_S10_BML_bin_54_1-read-15_26677_28240_-	  Sulfatase	C0BKJ7_S1_16 - Sulfatase	5.323404252	6.257160516	0.397897978	2.295355308
FRAM_WSC20_S10_BML_bin_54_1	FRAM_WSC20_S10_BML_bin_54_1-read-17_11723_13111_+	  Sulfatase	A0A0S8CWZ5_S1_24 - Sulfatase	2.317245579	3.542141121	0	3.525282419
FRAM_WSC20_S10_BML_bin_65_1	FRAM_WSC20_S10_BML_bin_65_1-read-20_79782_80876_+	  Sulfatase-modifying factor enzyme 1	W7WAA7_S1_4	0	5.575481004	0	0.276346981
FRAM_WSC20_S10_BML_bin_65_1	FRAM_WSC20_S10_BML_bin_65_1-read-39_34102_35583_+	  Sulfatase	A0A2E3KLE4_S1_11 - Sulfatase	0	0	0	0
FRAM_WSC20_S10_BML_bin_68_1	FRAM_WSC20_S10_BML_bin_68_1-read-32_8087_10922_-	  Sulfatase	B6B0A5_S1_56 - Putative	0.075275797	0	0	0
FRAM_WSC20_S10_BML_bin_70_1	FRAM_WSC20_S10_BML_bin_70_1-read-4_82278_83840_+	  Sulfatase	U4UYL0_S1_56 - Arylsulfatase	1.481420572	2.91804699	0.398152551	0.985610241
FRAM_WSC20_S10_BML_bin_70_1	FRAM_WSC20_S10_BML_bin_70_1-read-12_76247_77764_-	  Sulfatase	A0A2D4UMZ6_S1_12 - Choline-sulfatase	0.216359745	3.051866113	0	0.416804331
FRAM_WSC20_S10_BML_bin_70_1	FRAM_WSC20_S10_BML_bin_70_1-read-16_3866_5284_+	  Sulfatase	M5SGB6_S1_20 - N-acetylgalactosamine	0.682791102	0	0	0
FRAM_WSC20_S10_BML_bin_70_1	FRAM_WSC20_S10_BML_bin_70_1-read-35_18259_19899_-	  Sulfatase	A0A061SRF87_S1_0 - Phosphonate	0	0.82067315	0	2.388814584
FRAM_WSC20_S10_BML_bin_70_1	FRAM_WSC20_S10_BML_bin_70_1-read-65_9712_11202_+	  Sulfatase	A0A1L9NRJ3_S1_26 - Choline-sulfatase	1.035305323	0	0	0.424352095
FRAM_WSC20_S10_BML_bin_72_1	FRAM_WSC20_S10_BML_bin_72_1-read-10_15067_16785_-	  Alkyl sulfatase dimerisation	A4GJD8_S3	6.620268361	8.492434609	0	13.82655623
FRAM_WSC20_S10_BML_bin_86_1	FRAM_WSC20_S10_BML_bin_86_1-read-45_1_1572_+	  Sulfatase	Q0FDI1_S1_12 - Choline	4.669530517	4.751801951	0	0.45498488
FRAM_WSC20_S10_BML_bin_86_1	FRAM_WSC20_S10_BML_bin_86_1-read-58_9736_11388_-	  Sulfatase	Q0FFM2_S1_0 - Sulfatase	5.026849695	7.028278619	0	3.078754314
FRAM_WSC20_S10_BML_bin_90_1	FRAM_WSC20_S10_BML_bin_90_1-read-1_72319_74007_+	  Sulfatase	A0YE36_S1_41 - Sulfatase	0	0	0	0
FRAM_WSC20_S10_BML_bin_90_1	FRAM_WSC20_S10_BML_bin_90_1-read-5_53494_55344_+	  Sulfatase	A0YAK5_S1_4 - Sulfatase	0	1.765560125	0	0
FRAM_WSC20_S10_BML_bin_90_1	FRAM_WSC20_S10_BML_bin_90_1-read-14_2_1444_+	  Sulfatase	A0A0S8HDW8_S1_27 - Uncharacterized	0	0	0	0.038127631
FRAM_WSC20_S10_BML_bin_90_1	FRAM_WSC20_S10_BML_bin_90_1-read-19_20132_21949_-	  Sulfatase	"B7RV84_S1_8 - Sulfatase,"	0	0	0	0.544734373
FRAM_WSC20_S10_BML_bin_90_1	FRAM_WSC20_S10_BML_bin_90_1-read-48_22792_24451_-	  Alkyl sulfatase dimerisation	"X5MMN6_S3 - Alkylsulfatase,"	0	3.093680698	0	0
FRAM_WSC20_S10_BML_bin_90_1	FRAM_WSC20_S10_BML_bin_90_1-read-64_131_1787_-	  Sulfatase	Q1YTG5_S1_8 - Sulfatase	1.724427644	2.795855619	0.187782872	0.547857473
FRAM_WSC20_S10_BML_bin_90_1	FRAM_WSC20_S10_BML_bin_90_1-read-64_11237_12895_+	  Sulfatase	Q1YTH1_S1_34 - Putative	0	2.164717122	0	0
FRAM_WSC20_S10_BML_bin_90_1	FRAM_WSC20_S10_BML_bin_90_1-read-64_12930_14602_+	  Sulfatase	A0A0R2W377_S1_7 - Sulfatase	0	0.032199035	0	0.230201555
FRAM_WSC20_S10_BML_bin_92_1	FRAM_WSC20_S10_BML_bin_92_1-read-9_32656_34224_-	  Sulfatase	E0XUA7_S1_0 - Arylsulfatase	0.470985793	5.092776415	0	1.481528205
FRAM_WSC20_S10_BML_bin_92_1	FRAM_WSC20_S10_BML_bin_92_1-read-10_20982_22616_+	  Sulfatase	S5UD80_S1_0 - Arylsulfatase	0.522280514	2.328282353	0	3.121061421
FRAM_WSC20_S10_BML_bin_92_1	FRAM_WSC20_S10_BML_bin_92_1-read-20_26287_27711_-	  Sulfatase	A0A2E8CJV9_S1_37 - Choline-sulfatase	3.964257119	2.973820023	0	1.438194312
FRAM_WSC20_S10_SRF_bin_115_1	FRAM_WSC20_S10_SRF_bin_115_1-read-2_10136_11689_-	  Sulfatase	Q0FDI1_S1_12 - Choline	12.56461185	6.817396288	0.400458454	0.088510572
FRAM_WSC20_S10_SRF_bin_115_1	FRAM_WSC20_S10_SRF_bin_115_1-read-22_50294_51988_+	  Sulfatase	Q0FFM2_S1_0 - Sulfatase	15.91791193	9.025835932	0	1.939431126
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-18_32834_34468_+	  Sulfatase	S5UD80_S1_0 - Arylsulfatase	4.670393062	0.36242131	0	1.152521333
FRAM_WSC20_S10_SRF_bin_45_1	FRAM_WSC20_S10_SRF_bin_45_1-read-20_47999_49567_-	  Sulfatase	E0XUA7_S1_0 - Arylsulfatase	0.230259721	0.549333186	0	1.507827522
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-1_215976_217442_+	  Sulfatase	A0A2D9RU20_S1_36 - Acetylglucosamine-6-sulfatase	6.335845143	0.024480339	0	0.300030929
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-1_217455_218879_+	  Sulfatase	A0A1D7XRE0_S1_16 - Sulfatase	1.02563629	0.252018646	0	0.009652311
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-9_8975_10441_+	  Sulfatase	A0A1Z9FXM5_S1_36 - Uncharacterized	5.720171145	0	0	0
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-9_24711_26096_+	  Sulfatase	A0A1D7XRC9_S1_7 - Iduronate	10.95965136	6.685040058	0	4.029108532
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-9_28544_30154_-	  Sulfatase	A0A2E1S646_S1_11 - Sulfatase	10.06096988	1.370967355	0	0.819637567
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-9_40369_42045_+	  Sulfatase	A0A0R2WWP8_S1_8 - Choline-sulfatase	3.329385555	1.306304162	0	0.065614993
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-9_42076_43599_+	  Sulfatase	A0A1D7XRG7_S1_7 - Iduronate	17.72552764	2.639250387	0	2.039715682
FRAM_WSC20_S10_SRF_bin_49_1	FRAM_WSC20_S10_SRF_bin_49_1-read-9_43600_45048_+	  Sulfatase	A0A0C5VX95_S1_7	8.148520106	1.43749766	0	1.452343041
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_13683_15665_-	  Alkyl sulfatase dimerisation	A0Z5E6_S3	0.016562486	0	0	0.756049006
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_57569_59149_+	  Sulfatase	A0A2E0YSF6_S1_11 - Sulfatase	0	0	0	0.713391853
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-4_65470_66897_+	  Sulfatase	"B7RV83_S1_24 - Sulfatase,"	0.356493588	0	0	0
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-6_110664_112619_-	  Sulfatase	A0A165NLU4_S1_70 - Sulfatase	0.201493308	0	0	0
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-7_28414_30244_+	  Sulfatase	A0YAK5_S1_4 - Sulfatase	0.017937416	1.588708477	0	0.435698247
FRAM_WSC20_S10_SRF_bin_63_1	FRAM_WSC20_S10_SRF_bin_63_1-read-9_37858_39333_-	  Sulfatase	"B7RWW8_S1_14 - Sulfatase,"	0	0	0	0
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-3_29197_30831_-	  Sulfatase	A0A2E1IB90_S1_34 - Acetylglucosamine-6-sulfatase	7.131137793	0	0	2.1788542
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-3_33272_34750_-	  Sulfatase	A0A1D7XRE0_S1_16 - Sulfatase	2.154030223	1.845410369	0	0
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-6_2751_4595_+	  Sulfatase	B8KHS6_S1_4	6.711092301	3.493941432	0	0.007455037
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-10_3663_5090_+	  Sulfatase	"B7S1F0_S1_13 - Sulfatase,"	6.255887481	0.176042437	0	0.154112526
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-19_18499_19469_+	  Sulfatase-modifying factor enzyme 1	W7WAA7_S1_4 - Arylsulfatase	7.593558581	0.055477843	0	0
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-35_9432_10922_+	  Sulfatase	Q1YP24_S1_14 - Arylsulfatase	3.28213815	2.312283754	0	1.439107106
FRAM_WSC20_S10_SRF_bin_65_1	FRAM_WSC20_S10_SRF_bin_65_1-read-37_9508_11490_-	  Alkyl sulfatase dimerisation	A0A0R2W735_S3 - Alkyl	1.093124061	1.964963838	0	1.193031459
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-3_21677_23188_-	  Sulfatase	A9CV66_S1_0 - Phosphonate	0.814568682	0.011875879	0	1.364537988
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-3_292631_294028_+	  Sulfatase	B8KHZ9_S1_23	4.451949969	2.697302568	0	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-8_234927_236633_-	  Sulfatase	A0A1I2GBA3_S1_64 - Arylsulfatase	1.904802295	3.134731049	0	0
FRAM_WSC20_S10_SRF_bin_66_1	FRAM_WSC20_S10_SRF_bin_66_1-read-8_250021_252239_-	  Sulfatase	A0YAK5_S1_4 - Sulfatase	5.461567382	1.051970576	0.280447245	0.012397064
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-4_10565_11968_-	  Sulfatase	F0STA5_S1_7 - Iduronate-2-sulfatase	0.327498383	0.204630525	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-4_12680_14035_-	  Sulfatase	A0A1B2Z302_S1_50 - N-acetylgalactosamine	0.024220803	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-5_34022_36064_+	  Sulfatase	B4D6C1_S1_20 - Sulfatase	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-9_39534_40649_-	  Sulfatase-modifying factor enzyme 1	W7WAA7_S1_4 - Arylsulfatase	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-10_3104_5545_+	  Sulfatase	A0A0S8KFD0_S1_8 - Uncharacterized	0.033623474	0.801490504	0	0.349214439
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-11_23055_24698_+	  Sulfatase	A0A1P8WS24_S1_4 - Arylsulfatase	1.168697958	0	0	0.727886395
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-11_24889_26277_-	  Sulfatase	A0A142Y2Z0_S1_14 - Arylsulfatase	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-11_35259_37136_+	  Sulfatase	M5U7E5_S1_8 - Sulfatase	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-11_42044_43796_-	  Sulfatase	A0A1E5SJY8_S1_7 - Iduronate-2-sulfatase	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-12_3217_4638_+	  Sulfatase	M5S5E7_S1_16 - N-acetylgalactosamine	1.893923742	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-12_4791_6239_-	  Sulfatase	M5RP39_S1_23 - N-acetylgalactosamine	3.12794374	0	0.429477182	0.018984876
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-12_12129_14266_+	  Sulfatase	R7ZLA5_S1_23 - Arylsulfatase	0	0	0	1.305973907
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-12_40495_42030_-	  Sulfatase	A0A1P8WJ92_S1_15 - Arylsulfatase	1.571608452	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-13_585_2342_-	  Sulfatase	A6C284_S1_17	1.223687888	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-14_15416_16921_-	  Sulfatase	A0A173MIL8_S1_14 - Arylsulfatase	1.679244697	0.023846386	0	0.009133163
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-15_13275_14904_+	  Sulfatase	K5EA28_S1_19 - Arylsulfatase	0.171269312	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-16_6858_8279_+	  Sulfatase	A0A1U9NLQ4_S1_28 - Arylsulfatase	0	0	0	0.73512325
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-16_26541_28067_-	  Sulfatase	F0STP3_S1_16 - N-acetylgalactosamine-6-sulfatase	0.333381037	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-20_11491_13857_-	  Sulfatase	A0A2E5ESQ3_S1_7;S1_8 - Uncharacterized	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-23_10905_12461_-	  Sulfatase	A0A0S8DS74_S1_15 - Arylsulfatase	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-26_408_2177_+	  Sulfatase	A0A1B1Y630_S1_8 - Heparan	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-37_56222_57670_+	  Sulfatase	F0STN6_S1_28 - Sulfatase	1.291976762	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-37_58542_60479_+	  Sulfatase	A0A1M7P164_S1_8 - Sulfatase	0.101682382	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-37_79395_80927_-	  Sulfatase	A0A3B9GAZ6_S1_11 - Sulfatase	1.703229639	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-37_81493_82932_-	  Sulfatase	A0A177RA78_S1_7 - Iduronate-2-sulfatase	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-37_93915_95417_-	  Sulfatase	A0A1M6B3F2_S1_8 - N-sulfoglucosamine	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-37_137893_138993_-	  Sulfatase	A0A2E6KZS0_S1_34 - Acetylglucosamine-6-sulfatase	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-37_151691_153874_-	  Sulfatase	A0A1P8WIM8_S1_4 - Arylsulfatase	1.458704533	0	0	0.025191471
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-39_1_822_-	  Sulfatase	A0A1I6VRH5_S1_16 - Arylsulfatase	0.4195326	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-39_19176_21233_+	  Sulfatase	A0A2E2HP08_S1_11 - Sulfatase	0	0	0	0.614877526
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-41_7545_8921_-	  Sulfatase	A0A0S8GTX4_S1_16 - N-acetylgalactosamine	0.119257114	0	0	0.589337714
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-47_19039_20541_+	  Sulfatase	A0A3B8NMR0_S1_7 - Choline-sulfatase	0	1.959306639	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-47_60742_62262_+	  Sulfatase	M5TKD9_S1_20 - Arylsulfatase	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-52_41720_43288_+	  Sulfatase	A0A0G3EHY5_S1_8 - Arylsulfatase	1.465289133	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-54_3494_5032_-	  Sulfatase	A0A2E0QSU9_S1_8 - Heparan	0.288100081	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-65_11083_12396_+	  Sulfatase	A0A1M6BE12_S1_19 - Arylsulfatase	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-65_17259_18605_+	  Sulfatase	M5RZ47_S1_21 - Sulfatase	0	0	0.46199884	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-66_5778_7265_-	  Sulfatase	M5S0U4_S1_7 - Iduronate-2-sulfatase	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-66_7458_9657_-	  Sulfatase	M5T3U5_S1_15 - Arylsulfatase	0.701654653	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-67_19479_20987_+	  Sulfatase	A0A0J1BMY5_S1_25 - Choline-sulfatase	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-68_35080_36498_-	  Sulfatase	F0SSF3_S1_20 - N-acetylgalactosamine-6-sulfatase	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-74_15929_18931_+	  Sulfatase	A0A2X0S801_S1_22 - Extracellular	0	0	0	0
FRAM_WSC20_S10_SRF_bin_80_1	FRAM_WSC20_S10_SRF_bin_80_1-read-75_39626_40516_-	  Sulfatase	M5SZK1_S1_17 - N-acetylgalactosamine-4-sulfatase	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-2_12476_13876_+	  Sulfatase	M5SXN0_S1_21 - Sulfatase	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-2_16713_19008_+	  Sulfatase	A0A2X0RXL3_S1_8 - Arylsulfatase	0	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-2_64704_67101_+	  Sulfatase	A0A2X0TIX0_S1_16 - Arylsulfatase	0.362948434	0	0	0
FRAM_WSC20_S10_SRF_bin_82_1	FRAM_WSC20_S10_SRF_bin_82_1-read-2_67143_68705_+	  Sulfatase	A0A2X0SF56_S1_16 - Arylsulfatase	1.40787487	0	0	0
